Lat,Lng, WindSpd_201407022100
49.2,-112.8,9.590000000000002
48.4,-112.8,7.593741935483878
48.8,-112.8,8.777254237288139
47.2,-112.8,4.38333333333333
47.6,-112.8,4.976857142857141
48.0,-112.8,6.2689999999999975
46.4,-112.8,3.9099999999999966
46.8,-112.8,4.537770491803277
45.2,-112.8,5.643573770491806
45.6,-112.8,4.803161290322579
46.0,-112.8,4.433193548387095
44.4,-112.8,6.8282857142857125
44.8,-112.8,5.618387096774192
43.2,-112.8,2.724786885245899
43.6,-112.8,2.5271746031746023
44.0,-112.8,5.541555555555555
42.4,-112.8,5.149682539682538
42.8,-112.8,3.0794603174603146
41.2,-112.8,4.242032258064514
41.6,-112.8,5.100285714285717
42.0,-112.8,6.303714285714283
40.4,-112.8,4.467714285714282
40.8,-112.8,5.3121875
39.2,-112.8,5.547714285714283
39.6,-112.8,5.418500000000001
40.0,-112.8,4.915142857142856
38.4,-112.8,11.915375000000006
38.8,-112.8,7.848500000000004
37.2,-112.8,10.627593750000003
37.6,-112.8,10.006523076923083
38.0,-112.8,10.79317460317461
36.4,-112.8,8.34353125
36.8,-112.8,11.93665625000001
36.0,-112.8,7.4991875
35.6,-112.8,10.114312499999999
35.2,-112.8,11.089125000000008
34.8,-112.8,11.24503030303031
34.4,-112.8,11.36713846153847
34.0,-112.8,9.8349375
33.6,-112.8,8.164400000000008
33.2,-112.8,6.587937499999999
32.8,-112.8,7.012727272727267
32.4,-112.8,7.660727272727279
32.0,-112.8,8.398338983050861
30.4,-112.8,3.085833333333333
30.0,-112.8,4.844450980392159
29.2,-112.8,5.174117647058827
29.6,-112.8,5.7909402985074605
28.4,-112.8,2.3493965517241375
28.8,-112.8,3.727617647058822
27.6,-112.8,0.48583333333333334
28.0,-112.8,1.3218857142857143
26.4,-112.8,2.2414081632653065
25.6,-112.8,3.462391304347825
25.2,-112.8,2.242565217391305
26.0,-112.8,3.997521739130431
24.8,-112.8,2.2244142857142846
24.4,-112.8,3.6461571428571427
24.0,-112.8,5.428914285714282
23.6,-112.8,6.800802816901408
23.2,-112.8,7.792200000000009
48.4,-95.6,8.942000000000005
48.8,-95.6,8.439800000000016
22.4,-112.8,8.695535211267611
22.8,-112.8,8.465535211267614
47.2,-95.6,9.865399999999992
47.6,-95.6,9.32
48.0,-95.6,8.942000000000005
22.0,-112.8,8.722915492957753
21.6,-112.8,8.941941176470593
46.4,-95.6,9.816799999999992
46.8,-95.6,9.91399999999999
45.2,-95.6,9.91399999999999
45.6,-95.6,10.063914285714278
46.0,-95.6,9.91399999999999
44.4,-95.6,9.386342857142855
44.8,-95.6,9.89857142857142
43.2,-95.6,7.7617142857143
43.6,-95.6,8.170571428571437
44.0,-95.6,8.510000000000007
42.4,-95.6,7.3682857142857126
42.8,-95.6,7.0751428571428505
41.2,-95.6,8.602571428571437
41.6,-95.6,8.432857142857157
42.0,-95.6,9.188857142857142
40.4,-95.6,9.91399999999999
40.8,-95.6,9.372457142857144
39.2,-95.6,10.824937500000003
39.6,-95.6,10.72834920634921
40.0,-95.6,10.561777777777772
38.4,-95.6,9.636285714285707
38.8,-95.6,10.709841269841272
37.2,-95.6,9.373936507936513
37.6,-95.6,9.762698412698416
38.0,-95.6,10.092761904761907
36.8,-95.6,8.216857142857151
36.4,-95.6,8.633428571428583
36.0,-95.6,8.942000000000005
35.6,-95.6,8.942000000000005
35.2,-95.6,8.942000000000005
34.8,-95.6,8.587142857142863
