Lat,Lng, WindSpd_201407032100
49.2,-112.8,7.97
48.4,-112.8,4.53664516129032
48.8,-112.8,6.22369491525424
47.2,-112.8,5.037799999999998
47.6,-112.8,3.7581587301587267
48.0,-112.8,3.64153333333333
46.4,-112.8,2.023672131147542
46.8,-112.8,3.8239999999999967
45.2,-112.8,1.7209180327868854
45.6,-112.8,3.229387096774191
46.0,-112.8,2.7215806451612856
44.4,-112.8,6.072285714285713
44.8,-112.8,3.7874193548387063
43.2,-112.8,6.073803278688527
43.6,-112.8,4.992285714285711
44.0,-112.8,5.115746031746034
42.4,-112.8,3.782825396825393
42.8,-112.8,4.004952380952379
41.2,-112.8,5.289161290322581
41.6,-112.8,6.272857142857146
42.0,-112.8,5.717428571428567
40.4,-112.8,10.864095238095238
40.8,-112.8,7.210624999999997
39.2,-112.8,11.376253968253975
39.6,-112.8,10.697406250000002
40.0,-112.8,10.811650793650797
38.4,-112.8,13.115124999999999
38.8,-112.8,13.130312500000002
37.2,-112.8,9.804562500000001
37.6,-112.8,10.221846153846153
38.0,-112.8,10.173015873015874
36.4,-112.8,10.387656250000003
36.8,-112.8,10.715625000000005
36.0,-112.8,9.819749999999999
35.6,-112.8,11.186375000000005
35.2,-112.8,11.116500000000004
34.8,-112.8,11.11836363636364
34.4,-112.8,11.065076923076928
34.0,-112.8,10.156906249999999
33.6,-112.8,8.583107692307694
33.2,-112.8,6.739812500000002
32.8,-112.8,6.467818181818185
32.4,-112.8,10.043363636363642
32.0,-112.8,11.145966101694919
30.4,-112.8,3.085833333333333
30.0,-112.8,5.0007058823529436
29.2,-112.8,6.500499999999997
29.6,-112.8,6.623552238805968
28.4,-112.8,4.152465517241381
28.8,-112.8,5.337058823529416
27.6,-112.8,0.9393333333333332
28.0,-112.8,2.954657142857143
26.4,-112.8,2.074795918367347
25.6,-112.8,2.7693913043478258
25.2,-112.8,1.8368985507246391
26.0,-112.8,3.6454492753623193
24.8,-112.8,1.8328571428571434
24.4,-112.8,2.4243857142857115
24.0,-112.8,3.715542857142857
23.6,-112.8,5.037591549295773
23.2,-112.8,6.434185714285714
48.4,-95.6,5.9360000000000035
48.8,-95.6,5.977400000000006
22.4,-112.8,8.197154929577474
22.8,-112.8,7.4278028169014085
47.2,-95.6,6.609199999999998
47.6,-95.6,6.224000000000006
48.0,-95.6,6.009800000000005
22.0,-112.8,8.7064647887324
21.6,-112.8,9.113411764705887
46.4,-95.6,5.512228571428571
46.8,-95.6,6.0966909090909125
45.2,-95.6,4.189999999999996
45.6,-95.6,4.1791999999999945
46.0,-95.6,4.976857142857144
44.4,-95.6,5.373371428571424
44.8,-95.6,4.760857142857142
43.2,-95.6,5.456685714285717
43.6,-95.6,5.7945714285714285
44.0,-95.6,5.269999999999995
42.4,-95.6,5.239142857142852
42.8,-95.6,5.053999999999996
41.2,-95.6,6.550571428571429
41.6,-95.6,6.365428571428573
42.0,-95.6,6.350000000000003
40.4,-95.6,6.272857142857146
40.8,-95.6,6.220400000000003
39.2,-95.6,6.770187499999998
39.6,-95.6,6.766571428571427
40.0,-95.6,6.612285714285716
38.4,-95.6,6.519714285714286
38.8,-95.6,6.874571428571423
37.2,-95.6,6.164857142857149
37.6,-95.6,6.5814285714285665
38.0,-95.6,6.658571428571428
36.8,-95.6,4.236285714285709
36.4,-95.6,5.22371428571428
36.0,-95.6,5.455142857142856
35.6,-95.6,5.948857142857146
35.2,-95.6,6.026000000000005
34.8,-95.6,5.655714285714292
34.4,-95.6,4.227111111111108
34.0,-95.6,4.495523809523806
33.6,-95.6,6.026000000000006
33.2,-95.6,6.026000000000006
32.8,-95.6,5.825428571428571
32.4,-95.6,6.009525423728818
32.0,-95.6,5.945000000000005
31.6,-95.6,5.512228571428577
31.2,-95.6,3.963333333333329
30.8,-95.6,2.4731944444444434
30.4,-95.6,3.412611111111107
29.2,-95.6,4.3924999999999965
29.6,-95.6,4.297999999999994
30.0,-95.6,4.902124999999996
28.4,-95.6,4.856562499999998
28.8,-95.6,5.026999999999993
27.2,-95.6,6.997999999999994
27.6,-95.6,7.416499999999999
28.0,-95.6,5.472499999999991
26.4,-95.6,6.997999999999994
26.8,-95.6,6.997999999999994
26.0,-95.6,6.997999999999994
25.6,-95.6,7.078916666666661
25.2,-95.6,7.929444444444453
24.8,-95.6,7.742078125000011
24.4,-95.6,6.997999999999994
23.6,-95.6,7.1734305555555515
23.2,-95.6,7.839281250000008
24.0,-95.6,6.997999999999994
22.8,-95.6,8.199458333333345
43.2,-78.4,5.226451612903229
43.6,-78.4,7.9543225806451705
44.0,-78.4,7.969999999999999
42.4,-78.4,4.328857142857139
42.8,-78.4,4.75124590163934
41.2,-78.4,7.013677419354843
41.6,-78.4,6.751142857142855
42.0,-78.4,5.3779999999999974
