Lat,Lng, WindSpd_201407021200
49.2,-112.8,6.3500000000000005
48.4,-112.8,2.6808064516129018
48.8,-112.8,4.787186440677966
47.2,-112.8,2.7928333333333315
47.6,-112.8,2.1630158730158726
48.0,-112.8,3.9784999999999986
46.4,-112.8,5.659508196721308
46.8,-112.8,4.362524590163933
45.2,-112.8,3.2504590163934406
45.6,-112.8,3.58364516129032
46.0,-112.8,4.818838709677415
44.4,-112.8,2.5949841269841247
44.8,-112.8,3.1008387096774173
43.2,-112.8,6.408426229508196
43.6,-112.8,6.411714285714288
44.0,-112.8,5.14047619047619
42.4,-112.8,2.5826984126984116
42.8,-112.8,3.6471428571428555
41.2,-112.8,4.201193548387093
41.6,-112.8,4.057396825396823
42.0,-112.8,3.7736190476190448
40.4,-112.8,7.152285714285715
40.8,-112.8,5.6918749999999925
39.2,-112.8,3.338571428571426
39.6,-112.8,4.291656249999998
40.0,-112.8,6.458000000000001
38.4,-112.8,5.357750000000001
38.8,-112.8,5.600749999999995
37.2,-112.8,6.997999999999997
37.6,-112.8,4.740030769230769
38.0,-112.8,5.223714285714282
36.4,-112.8,2.9280624999999976
36.8,-112.8,5.71021875
36.0,-112.8,2.836999999999996
35.6,-112.8,2.8552499999999976
35.2,-112.8,2.378343749999999
34.8,-112.8,2.89233333333333
34.4,-112.8,2.398584615384615
34.0,-112.8,2.7154687499999977
33.6,-112.8,1.5701538461538467
33.2,-112.8,2.3054062500000008
32.8,-112.8,5.63724242424242
32.4,-112.8,8.30281818181819
32.0,-112.8,7.363728813559318
30.4,-112.8,2.437958333333333
30.0,-112.8,3.5675098039215705
29.2,-112.8,3.4132352941176447
29.6,-112.8,4.261895522388059
28.4,-112.8,2.2320862068965512
28.8,-112.8,2.6472205882352924
27.6,-112.8,0.907
28.0,-112.8,2.1048571428571416
26.4,-112.8,1.2932653061224495
25.6,-112.8,3.394768115942029
25.2,-112.8,4.273579710144924
26.0,-112.8,2.436956521739128
24.8,-112.8,4.565228571428569
24.4,-112.8,4.598514285714283
24.0,-112.8,5.253957142857137
23.6,-112.8,6.09990140845071
23.2,-112.8,6.7368999999999994
48.4,-95.6,7.880000000000007
48.8,-95.6,7.1923999999999975
22.4,-112.8,7.644112676056344
22.8,-112.8,6.992521126760557
47.2,-95.6,7.937600000000011
47.6,-95.6,8.04200000000001
48.0,-95.6,7.970000000000012
22.0,-112.8,7.970000000000015
21.6,-112.8,8.053823529411774
46.4,-95.6,8.011657142857159
46.8,-95.6,8.058363636363648
45.2,-95.6,8.834000000000009
45.6,-95.6,8.900342857142862
46.0,-95.6,8.72600000000001
44.4,-95.6,10.111057142857137
44.8,-95.6,9.713428571428567
43.2,-95.6,8.872571428571433
43.6,-95.6,9.00371428571429
44.0,-95.6,9.65787301587301
42.4,-95.6,8.294000000000002
42.8,-95.6,8.479142857142863
41.2,-95.6,7.04428571428571
41.6,-95.6,7.260285714285714
42.0,-95.6,8.324857142857143
40.4,-95.6,6.056857142857148
40.8,-95.6,6.970228571428565
39.2,-95.6,4.9324999999999966
39.6,-95.6,5.43971428571429
40.0,-95.6,6.07228571428572
38.4,-95.6,4.945999999999997
38.8,-95.6,4.899714285714283
37.2,-95.6,6.149428571428577
37.6,-95.6,6.720285714285709
38.0,-95.6,6.164857142857132
36.8,-95.6,5.053999999999996
36.4,-95.6,4.976857142857138
36.0,-95.6,4.072761904761901
35.6,-95.6,4.7299999999999995
35.2,-95.6,4.432642857142857
34.8,-95.6,3.7118412698412664
34.4,-95.6,3.8722857142857112
34.0,-95.6,3.7766031746031703
33.6,-95.6,2.0057142857142876
33.2,-95.6,3.0146984126984098
32.8,-95.6,5.162
32.4,-95.6,4.658610169491524
32.0,-95.6,4.030199999999996
31.6,-95.6,2.6854857142857123
31.2,-95.6,1.9440000000000006
30.8,-95.6,1.1070000000000007
30.4,-95.6,0.8910000000000008
29.2,-95.6,0.3780000000000001
29.6,-95.6,0.20249999999999993
30.0,-95.6,0.9264375000000008
28.4,-95.6,4.643937499999998
28.8,-95.6,2.319249999999999
27.2,-95.6,8.577361111111118
27.6,-95.6,8.023930555555564
28.0,-95.6,6.161000000000003
26.4,-95.6,10.364363636363633
26.8,-95.6,9.41388571428571
26.0,-95.6,11.781819444444444
25.6,-95.6,12.729597222222221
25.2,-95.6,12.551458333333333
24.8,-95.6,12.052000000000012
24.4,-95.6,12.052000000000014
23.6,-95.6,12.052000000000014
23.2,-95.6,12.052000000000012
24.0,-95.6,12.052000000000014
22.8,-95.6,12.052000000000014
43.2,-78.4,8.361935483870974
43.6,-78.4,8.879290322580651
44.0,-78.4,7.867684210526315
42.4,-78.4,6.643142857142857
42.8,-78.4,8.209016393442635
41.2,-78.4,4.1542258064516115
41.6,-78.4,4.199333333333332
42.0,-78.4,5.5631428571428625
40.4,-78.4,4.128285714285711
40.8,-78.4,4.273322580645158
39.2,-78.4,3.790499999999996
39.6,-78.4,2.943746031746029
40.0,-78.4,3.341682539682536
38.4,-78.4,3.7389062499999968
38.8,-78.4,4.0182499999999965
37.2,-78.4,4.328062499999995
37.6,-78.4,4.331124999999998
38.0,-78.4,3.6022499999999984
36.4,-78.4,5.053999999999996
36.8,-78.4,5.143723076923075
36.0,-78.4,5.053999999999996
35.6,-78.4,4.500707692307688
35.2,-78.4,4.081999999999995
34.8,-78.4,4.0103076923076895
34.4,-78.4,4.111454545454541
34.0,-78.4,5.532523076923072
33.6,-78.4,8.134492307692303
33.2,-78.4,10.4940606060606
