Lat,Lng, WindSpd_201407021800
49.2,-112.8,12.052
48.4,-112.8,6.433612903225809
48.8,-112.8,9.15938983050847
47.2,-112.8,4.328299999999999
47.6,-112.8,3.4619682539682515
48.0,-112.8,5.374766666666665
46.4,-112.8,4.958393442622947
46.8,-112.8,4.706688524590165
45.2,-112.8,3.524491803278685
45.6,-112.8,4.091516129032256
46.0,-112.8,5.4772903225806475
44.4,-112.8,6.242000000000002
44.8,-112.8,4.718516129032256
43.2,-112.8,5.340819672131144
43.6,-112.8,4.538698412698411
44.0,-112.8,4.942920634920635
42.4,-112.8,5.254571428571425
42.8,-112.8,4.807142857142857
41.2,-112.8,4.242032258064514
41.6,-112.8,5.100285714285717
42.0,-112.8,5.964285714285711
40.4,-112.8,4.467714285714282
40.8,-112.8,5.3121875
39.2,-112.8,5.547714285714283
39.6,-112.8,5.418500000000001
40.0,-112.8,4.915142857142856
38.4,-112.8,11.915375000000006
38.8,-112.8,7.848500000000004
37.2,-112.8,10.627593750000003
37.6,-112.8,10.006523076923083
38.0,-112.8,10.79317460317461
36.4,-112.8,5.527874999999996
36.8,-112.8,4.464812499999999
36.0,-112.8,6.420875000000002
35.6,-112.8,8.607875000000012
35.2,-112.8,8.319312500000004
34.8,-112.8,7.8521818181818235
34.4,-112.8,7.984953846153859
34.0,-112.8,7.666250000000012
33.6,-112.8,5.382984615384616
33.2,-112.8,3.0495624999999977
32.8,-112.8,4.338303030303027
32.4,-112.8,5.289636363636364
32.0,-112.8,5.877728813559323
30.4,-112.8,3.085833333333333
30.0,-112.8,4.844450980392159
29.2,-112.8,5.174117647058827
29.6,-112.8,5.7909402985074605
28.4,-112.8,2.3493965517241375
28.8,-112.8,3.727617647058822
27.6,-112.8,0.48583333333333334
28.0,-112.8,1.3218857142857143
26.4,-112.8,2.2414081632653065
25.6,-112.8,3.462391304347825
25.2,-112.8,2.242565217391305
26.0,-112.8,3.997521739130431
24.8,-112.8,2.2244142857142846
24.4,-112.8,3.6461571428571427
24.0,-112.8,5.428914285714282
23.6,-112.8,6.800802816901408
23.2,-112.8,7.792200000000009
48.4,-95.6,8.366000000000014
48.8,-95.6,7.92140000000001
22.4,-112.8,8.695535211267611
22.8,-112.8,8.465535211267614
47.2,-95.6,9.816799999999994
47.6,-95.6,9.427999999999999
48.0,-95.6,8.942000000000005
22.0,-112.8,8.722915492957753
21.6,-112.8,8.941941176470593
46.4,-95.6,9.49742857142857
46.8,-95.6,9.91399999999999
45.2,-95.6,9.559142857142854
45.6,-95.6,9.802914285714277
46.0,-95.6,9.775142857142852
44.4,-95.6,9.761257142857135
44.8,-95.6,9.805999999999994
43.2,-95.6,8.942000000000002
43.6,-95.6,8.957428571428576
44.0,-95.6,9.389428571428569
42.4,-95.6,8.942000000000005
42.8,-95.6,8.834000000000009
41.2,-95.6,9.747365079365073
41.6,-95.6,9.91399999999999
42.0,-95.6,10.598793650793649
40.4,-95.6,11.080000000000007
40.8,-95.6,10.94674285714286
39.2,-95.6,11.824187500000011
39.6,-95.6,12.036571428571431
40.0,-95.6,11.90396825396826
38.4,-95.6,11.62000000000001
38.8,-95.6,11.897714285714297
37.2,-95.6,10.117587301587292
37.6,-95.6,10.620412698412698
38.0,-95.6,11.345428571428583
36.8,-95.6,8.92657142857143
36.4,-95.6,8.895714285714293
36.0,-95.6,8.942000000000005
35.6,-95.6,9.728857142857137
35.2,-95.6,9.636285714285709
34.8,-95.6,8.849428571428573
34.4,-95.6,7.090571428571434
34.0,-95.6,6.288285714285716
33.6,-95.6,5.069428571428575
33.2,-95.6,3.0085079365079337
32.8,-95.6,2.1291428571428583
32.4,-95.6,2.5041355932203375
32.0,-95.6,2.478599999999999
31.6,-95.6,2.1939428571428565
31.2,-95.6,1.7280000000000013
30.8,-95.6,1.1340000000000008
30.4,-95.6,1.2014999999999985
29.2,-95.6,3.990277777777774
29.6,-95.6,3.045555555555553
30.0,-95.6,2.019937500000001
28.4,-95.6,5.889312500000005
28.8,-95.6,5.742499999999996
27.2,-95.6,8.061750000000012
27.6,-95.6,7.45425
28.0,-95.6,5.877500000000001
26.4,-95.6,9.309984848484845
26.8,-95.6,8.719771428571436
26.0,-95.6,9.306402777777778
25.6,-95.6,9.91399999999999
25.2,-95.6,9.91399999999999
24.8,-95.6,10.369406249999994
24.4,-95.6,11.028708333333338
23.6,-95.6,11.08000000000001
23.2,-95.6,11.080000000000007
24.0,-95.6,11.08000000000001
22.8,-95.6,11.08000000000001
43.2,-78.4,14.529032258064506
43.6,-78.4,12.867225806451623
44.0,-78.4,12.61473684210526
42.4,-78.4,12.237142857142862
42.8,-78.4,13.995999999999986
41.2,-78.4,11.7227741935484
41.6,-78.4,12.005714285714296
42.0,-78.4,11.740349206349215
40.4,-78.4,10.068158730158732
40.8,-78.4,11.196064516129038
39.2,-78.4,6.4968125
39.6,-78.4,7.2448571428571436
40.0,-78.4,8.55317460317461
38.4,-78.4,6.496812500000001
38.8,-78.4,6.162687500000002
