Lat,Lng, WindSpd_201407030000
49.2,-112.8,7.646
48.4,-112.8,5.4772903225806475
48.8,-112.8,6.9156271186440685
47.2,-112.8,3.045466666666664
47.6,-112.8,2.5270793650793637
48.0,-112.8,4.393133333333333
46.4,-112.8,4.7289508196721295
46.8,-112.8,4.652524590163934
45.2,-112.8,4.314754098360654
45.6,-112.8,2.2982258064516117
46.0,-112.8,3.52722580645161
44.4,-112.8,6.859142857142856
44.8,-112.8,5.869225806451614
43.2,-112.8,4.9265245901639325
43.6,-112.8,4.606571428571424
44.0,-112.8,6.2882857142857125
42.4,-112.8,5.254571428571424
42.8,-112.8,4.359714285714282
41.2,-112.8,5.900580645161285
41.6,-112.8,5.470571428571431
42.0,-112.8,5.887142857142848
40.4,-112.8,4.008095238095238
40.8,-112.8,7.104312500000005
39.2,-112.8,6.242000000000001
39.6,-112.8,5.9804375000000025
40.0,-112.8,5.3625714285714245
38.4,-112.8,12.267687500000006
38.8,-112.8,9.485593750000007
37.2,-112.8,12.170468750000007
37.6,-112.8,9.237969230769233
38.0,-112.8,11.209714285714288
36.4,-112.8,7.122531250000001
36.8,-112.8,7.821093749999999
36.0,-112.8,8.474218750000006
35.6,-112.8,9.977656249999999
35.2,-112.8,11.268375000000008
34.8,-112.8,11.20966666666667
34.4,-112.8,10.96941538461539
34.0,-112.8,9.913906249999998
33.6,-112.8,9.136400000000004
33.2,-112.8,9.033125000000004
32.8,-112.8,9.22181818181818
32.4,-112.8,7.704909090909092
32.0,-112.8,7.706406779661019
30.4,-112.8,1.7655833333333335
30.0,-112.8,2.866254901960784
29.2,-112.8,3.536161764705881
29.6,-112.8,3.597567164179104
28.4,-112.8,2.637655172413792
28.8,-112.8,2.864426470588234
27.6,-112.8,0.9393333333333332
28.0,-112.8,2.3049142857142857
26.4,-112.8,4.839714285714287
25.6,-112.8,7.947391304347833
25.2,-112.8,6.0991884057971
26.0,-112.8,8.45726086956522
24.8,-112.8,4.24312857142857
24.4,-112.8,3.0714142857142854
24.0,-112.8,3.401814285714285
23.6,-112.8,4.462605633802815
23.2,-112.8,5.334485714285706
